source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
4362275725658353536,261.89447801969004,-5.079792162335627,0.2849995814880343,0.6187693,-0.13790475341163144,0.62707824,-5.500124245177583,0.49170536,,,,,,20.117857,1.8266735,1.0526818,3508.777082334014
4362275725660254208,261.9090530706021,-5.082466577679939,0.28610997830794693,0.055073474,-0.3613099031478959,0.05169756,-4.954157667684225,0.03820869,,,,,,16.408558,1.9807501,0.987624,3495.159469494896
4362228167484241664,261.88168528234365,-5.129183102024795,0.2852631639095817,0.15584719,-0.5811958799861737,0.16172658,-5.151867666249679,0.119481504,,,,,,18.32948,1.801693,1.0031924,3505.534981435474
4362227690745986304,261.9513266466137,-5.129822482013797,0.2847242941677476,0.029415015,-0.2756510825512219,0.02702787,-5.370103694264145,0.02053062,-117.61169,4.522959,14,,,15.0236,1.9981976,1.0486361,3512.1695636229833
4362227106630435072,261.9011971396868,-5.170264826044194,0.2865665067646187,0.7433946,-0.8709436297216105,0.8233671,-7.528928592459202,0.5782737,,,,,,19.618793,1.7119446,2.1676238,3489.5913388140107
4362603788145985024,261.9695076924496,-5.089793675269228,0.2866086082359113,0.2400883,-0.9422868326440021,0.247908,-5.648503204327444,0.179373,,,,,,18.871212,1.7083797,1.011474,3489.078734079358
4362228511082331904,261.93820876877584,-5.115080851361556,0.28481733952839566,0.3567076,-0.6094616775928806,0.33440658,-5.308674162894354,0.26322746,,,,,,19.497269,1.7939014,0.99600476,3511.022192875663
4362603826801563776,261.94752132483376,-5.090358756059855,0.2854846969890823,0.18599167,-0.3655429279239161,0.16201083,-5.177202538872838,0.12970924,,,,,,18.39108,1.7490845,1.0161812,3502.8147236846207
4362602757350500992,262.00404147757325,-5.120111146689504,0.28627804340505825,0.14203821,-0.40574058375185823,0.1317996,-4.987432491288168,0.10326127,,,,,,17.949867,1.9049206,0.9739214,3493.107568103251
4362602757351230208,262.00375254495185,-5.1282113296348735,0.285815033229491,0.13869274,-0.35429338803255067,0.13374078,-5.323476996615707,0.100357406,,,,,,17.966307,1.9206753,0.9312164,3498.7662779692373
4362280119408879360,261.8128741461259,-4.997702343321954,0.2854699590790366,0.25432304,-0.5958494531226413,0.2676255,-5.217350854939801,0.1976834,,,,,,18.84759,1.711935,0.9678421,3502.9955629171304
4362651307660960000,261.8943277617806,-5.045013427575558,0.2849402815643836,0.08422988,-0.2126218390728619,0.081069484,-5.127757579976561,0.059326235,,,,,,17.053131,1.9953213,1.0478836,3509.5073062670685
4362604578420765184,261.9820954083386,-5.051331701474711,0.2849342502968037,0.12679671,-0.13043706675040723,0.1176056,-5.024607555790248,0.088519454,,,,,,17.963879,1.9086475,0.9494751,3509.581592800245
4362604170398948480,261.96110078126156,-5.0763821064404375,0.28598439210654647,0.024751578,-0.4293827080691766,0.023604764,-5.159048411199502,0.017210966,,,,,,14.742616,2.209278,1.0637372,3496.694321791658
4362605265611572352,262.0832130275605,-5.033509551415693,0.2855007780219341,0.15090843,-0.4800834083326402,0.14847319,-5.171693378474602,0.1174529,,,,,,18.2047,1.7556038,0.98966974,3502.6174251727375
4362652755066278656,261.9087356096783,-4.981559539594496,0.28612944683393593,1.1750221,-1.3868708819513178,1.4370452,-5.825039219701335,1.0051373,,,,,,20.651804,1.3847504,0.9682831,3494.921655443527
4362651037082128128,261.91463328341996,-5.07714337965465,0.2867354448793417,0.027837854,-0.41205815882254854,0.026218574,-5.177276196244864,0.019499015,-123.80116,5.768768,14,,,14.992309,1.9663363,1.0500692,3487.535349600047
