source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
5413566690452692352,154.0625394536964,-46.41518762846843,0.20047525938289076,0.14854255,-4.436672377069213,0.13994005,1.422850849892288,0.12253908,,,,,,18.567055,0.9996052,1.045887,4988.1466824296995
5413573734202294528,154.42554028664424,-46.48727738965929,0.2007718735196241,0.82083625,8.45041805310627,0.8697572,-0.3373465164758228,0.8838719,,,,,,20.496758,,1.0895667,4980.777349284718
5413574352677402624,154.316369812318,-46.47352729578316,0.19925785282331138,0.16487998,8.440344413536588,0.16366912,-1.7007659981019423,0.15691188,,,,,,18.829159,0.9939499,0.9990029,5018.622783648751
5413575035570388480,154.29233497952896,-46.42538577944632,0.20045300862711632,0.14129286,8.481972162897153,0.13690469,-1.6865034237751741,0.14163868,,,,,,18.593798,1.0576057,0.98679227,4988.700378452313
5413575864507562496,154.46009041947735,-46.41081691635571,0.1994081838215606,1.5006267,10.137937529244368,1.5364934,-1.877754658084873,1.2234229,,,,,,20.270937,,1.0180305,5014.839315195032
5413576925356392832,154.40321148395202,-46.34465470269159,0.1998942997748949,0.12314714,8.533377045943066,0.117159136,-1.6183901689126783,0.13441333,,,,,,18.380993,0.98451996,1.0227443,5002.643902933303
5413578029168755200,154.28636447953357,-46.39062848749089,0.19964947089763116,0.28474855,8.050333680683528,0.2465438,-2.1277155520375812,0.28807816,,,,,,19.579344,1.1616573,1.0104269,5008.7786133565205
5413583251849334528,154.39528648959737,-46.278054821746515,0.20007990498238543,0.18203495,8.216906202475386,0.17841616,-2.214666456470362,0.18897954,,,,,,18.985968,1.0225525,1.053703,4998.003173222407
5413522435106726016,154.59372915735818,-46.5830489804462,0.2006994248057008,0.20997721,7.89356600850118,0.20296992,-1.6333642994692101,0.20581765,,,,,,19.287603,1.0954609,1.0132973,4982.575316138103
5413534353640370176,154.61881675450095,-46.37669351562679,0.1991979596949635,0.0986311,8.109027330867747,0.09316664,-1.9530057661609175,0.10359536,,,,,,17.957766,1.1068115,1.0646284,5020.131739960205
5413576620427026688,154.34167529448774,-46.38416098124825,0.19966987457843133,0.04069926,8.49763440439614,0.037474718,-2.2725447228352094,0.03784937,,,,,,16.295876,1.2968111,1.0643517,5008.266780911885
5413576895305031680,154.39527572547632,-46.36239821179966,0.2002221316706471,0.017842874,8.469604080266535,0.017472934,-1.8782767523177255,0.019080069,494.93826,6.8531594,15,,,14.461621,1.3459253,1.0922728,4994.452869200981
5413587783034456704,154.28726220268726,-46.1610637375141,0.20011875940431725,0.14874938,-5.557129818915763,0.14872028,2.8973969437370557,0.14982653,,,,,,18.806835,1.2090015,1.0150814,4997.032776820355
5413528344981364736,154.47674171866572,-46.46763442509402,0.20047541868531965,0.24881281,-1.152621724631627,0.2718814,2.087726382560445,0.25161776,,,,,,19.452406,1.4658775,1.0089669,4988.142718732367
5413528860378556928,154.48561056956336,-46.412576036593514,0.20049318831959745,0.59524363,8.43794325524877,0.5464788,-2.9204688137536285,0.5905747,,,,,,20.201189,,1.0968314,4987.700621558991
5413531639224536448,154.7814101127364,-46.40391482742044,0.20001468519732996,0.19958828,8.409284457414534,0.20181946,-1.7673347332014677,0.218836,,,,,,19.245216,1.1298676,0.939049,4999.632897021649
5413553663812700544,154.18697292305822,-46.51201538911601,0.19967301439973872,0.062411863,-5.774920285534089,0.06451354,4.257462445845281,0.058750942,,,,,,17.08325,0.85793877,0.95918095,5008.1880268408895
5413574112159737088,154.38539631799048,-46.43745809209999,0.19970126229947505,0.1615602,7.799134670585391,0.14433065,-2.830292365326227,0.13990541,,,,,,17.958523,0.8562126,1.5856175,5007.479614727647
5413574799354320768,154.34304480275298,-46.43276682927604,0.19971764250953059,0.23809405,8.030008355263655,0.23991093,-1.786902883896015,0.2597481,,,,,,19.131622,,1.0798942,5007.068917070157
5413575108592128384,154.331183223458,-46.41360920417662,0.2008949712460045,0.09796782,8.089045514613085,0.095560186,-1.9146009855373451,0.09853566,,,,,,17.917706,0.98091507,1.0279217,4977.725394507049
5413575658354375040,154.419886356283,-46.41246504410172,0.2005235296831688,0.012638343,8.448844529343706,0.011350699,-1.7818825697673084,0.011681107,,,,,,13.1558485,1.5126343,1.1172229,4986.945928889343
5413576478683741440,154.3821552592616,-46.387630913291765,0.20068679217356056,0.018131763,8.16299223781924,0.017610531,-1.8683377798212668,0.017871443,,,,,,14.5775,1.0576906,1.0465382,4982.88895432225
