source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
5290656060854866304,119.83034298122445,-61.0477046978735,2.453583193495273,0.15327635,-4.5525458249196005,0.18413448,11.605506666774543,0.1654522,,,,,,18.738941,2.7537136,1.0726677,407.5671869008205
5290660600640916608,119.28670261910014,-61.14732244331006,2.4388152986578664,0.018055188,-4.880332478122391,0.021595186,10.806642502202033,0.024758343,23.225807,6.0843406,22,,,14.9206505,1.4210291,0.8950996,410.0351513090483
5290667541309651584,119.64808805621064,-61.05680240660845,2.445530684647452,0.09249061,-4.056072253222988,0.11338893,11.49569891529227,0.1036732,,,,,,18.021381,2.6105042,0.9938071,408.9092017032533
5290669602892315008,119.70271840852327,-60.92349824089963,2.4338891848757727,0.010311365,-4.826272721095026,0.013447406,11.582257006996043,0.012089044,25.231712,2.2196243,20,0.00028890852,4.1667247,11.830579,0.7178354,0.85657316,410.8650493268208
5290671144780110208,119.31209883051464,-60.98559550589401,2.444867794208168,0.15728828,-4.232564338890477,0.18401697,10.48482087872286,0.17702504,,,,,,18.789066,2.9325867,0.999042,409.0200715020156
5290672660908940032,119.60211650685392,-60.911056274863796,2.4389330898802966,0.06332543,-4.531449247342582,0.078738235,11.330946878868705,0.06653276,,,,,,17.183804,2.257309,1.018776,410.0153481656523
5290723886978716800,119.08817672068339,-60.7962904292831,2.454542883997871,0.11787694,-4.388026440155084,0.14898588,10.647115987833613,0.13007195,,,,,,18.10961,2.5668125,0.98205036,407.4078340693873
5290724715912323840,119.35500875835672,-60.77975872511427,2.4586712461236355,0.014060352,-4.578126276936435,0.018933086,11.07814631363792,0.01582558,25.024336,2.3068907,19,,,12.912816,0.9271755,1.0818259,406.7237543761125
5290725231308404864,119.42793357482601,-60.73903182154332,2.455532772594197,0.011899227,-4.44511697586119,0.015412005,11.910197951784834,0.012638677,24.326487,2.2456973,26,1.8650005e-07,4.2148724,12.512812,0.85447025,1.1247007,407.24359746318106
5290765947599154048,120.06859527369939,-60.7708231396228,2.459081269006105,0.025159465,-4.68499261187867,0.031843405,11.787144968925203,0.029299054,,,,,,15.653971,1.6814623,0.9709016,406.65593797319815
5290767115830162560,119.88372239008346,-60.812458744262585,2.449816133563672,0.024224801,-4.486106074185033,0.03204439,11.143897685208188,0.027954051,19.134302,7.4769692,20,,,13.615188,1.1357489,2.3636117,408.1938992479941
5290771062899318272,120.17629581404678,-60.780825359630626,2.455830325683372,0.0777398,20.229808464727743,0.10050132,-29.930106341154087,0.08779131,,,,,,17.657904,2.402956,0.9752246,407.1942550516941
5290778660702192000,120.303016296945,-60.534967488600785,2.435784533162325,0.07521096,-4.950447128531502,0.12388014,11.441513999923334,0.09838162,,,,,,17.43728,2.427332,1.0496573,410.54534437893085
5290815047664997248,119.59788448289916,-60.78041648344747,2.4314070413156266,0.016913718,-4.144034304622405,0.02063423,11.678787867945553,0.018736718,29.068855,6.633348,21,,,14.477038,1.2564802,0.9812203,411.2844879559546
5290821060618950912,119.63425713819746,-60.57017837387419,2.4518951423019377,0.0132417735,-4.527932370124466,0.018019369,11.307737075120327,0.015893085,19.737398,2.5055175,23,,,13.262976,0.97039986,1.4864254,407.8477838416694
5290828138720264192,119.97496848329384,-60.487954914588435,2.441260570832619,0.09416207,-4.415561186300328,0.1324979,11.17565126326962,0.13411689,,,,,,18.025585,2.5691795,1.0367941,409.6244423670591
5290835727927468416,119.58178176491327,-60.45707185254854,2.434187189828766,0.09442003,-5.237578122359638,0.12336375,11.425935799111155,0.10820218,,,,,,18.144106,2.8269768,0.97536385,410.81474924298874
5290654656403450112,119.72903851490972,-61.13089509659331,2.4329219242354214,0.74690974,-4.4959568677257415,0.76769334,12.276766881227243,0.9481654,,,,,,20.614126,2.3387184,1.0928684,411.028397598194
5290712312046913792,119.12405612899047,-60.999935510978375,2.455274958591608,0.039132085,-4.49621671561434,0.048477165,11.303227346973808,0.04870904,,,,,,16.446075,2.2572985,1.002939,407.28635972144593
5290718943476432512,119.34129772250562,-60.8950426261429,2.4442266381799382,0.010587773,-4.030727771038981,0.013311307,11.277364008810451,0.012334436,27.547966,3.5163124,21,,,13.28087,1.0004406,1.0568234,409.1273633874791
5290721176859357952,119.5536254288328,-60.801285652373636,2.4490327226502524,0.018893847,-5.161203993792055,0.024655677,11.440648675093362,0.023789175,,,,,,7.179006,0.15390778,0.9003763,408.324474700296
5290722001494832896,119.5322259099362,-60.775876756769925,2.426874266445111,0.0169219,-5.7271784071990215,0.022843465,14.939914005173097,0.019204771,21.406801,6.403094,12,0.013978027,2.0354986,10.642881,0.5086174,0.8995127,412.0526612467656
5290723685120164096,119.17686039590747,-60.81416521751953,2.4261387440201587,0.015235853,-3.644639283066918,0.020596074,11.216970270816221,0.017578939,22.899252,2.087467,23,0.7282852,-0.48399577,9.797952,0.39402485,1.1303655,412.1775815438241
5290765565341001984,119.9476248950409,-60.822992105366936,2.4435521880841025,0.009595469,-4.59536106207056,0.012345042,10.842435272359205,0.011710998,28.26292,4.425015,25,0.0,18.320477,12.246189,0.9115505,1.0630205,409.24028751113457
5290767150189899776,119.85872294286798,-60.80940215722857,2.450882816129679,0.015075492,-4.764087229399979,0.01935778,10.853313831947572,0.017107775,13.237539,8.128271,16,,,14.528982,1.2844362,1.0212835,408.0162435424611
5290776908357132544,120.13083576816484,-60.608476791684765,2.4532298777647195,0.016132157,-4.914992901642328,0.020983215,10.891279129069588,0.01906629,22.38253,3.0033646,21,0.1269902,1.0291973,10.664711,0.4002247,0.743683,407.62588498683954
5290836522500952832,119.68650086445581,-60.38052383000374,2.4465425408815853,0.012429003,-4.820282592847891,0.01578601,11.045435296749863,0.015083096,23.18619,0.87698025,20,0.93938035,-1.4618149,10.742922,0.41906738,1.1162935,408.7400825001231
5290924345991094400,118.78931593926954,-60.576327080938185,2.4444157337441292,0.009279041,-5.060548189757111,0.012349967,11.170776067504534,0.0120123355,24.302727,1.6783265,23,0.030874578,1.3898003,12.473759,0.8226862,1.0033041,409.09571403727335
5290935787783729408,118.95271806290663,-60.41488112844192,2.4353503771667797,0.22275986,-4.38726897632584,0.26246122,11.065562787008268,0.27987003,,,,,,19.312597,3.0372791,1.0647064,410.6185333230665
5291030341486156928,119.15539693420143,-60.31916551537406,2.445527762124415,0.37808648,-5.594163388719756,0.45063525,11.366728752954788,0.444927,,,,,,20.068195,2.542738,1.0558356,408.9096903693729
5290669602892315520,119.71211969436149,-60.918484417738945,2.435711523802983,0.013570359,-4.589886257859285,0.01675746,11.35825938257362,0.016362034,21.406303,1.5363905,19,0.29933324,0.50008136,11.143175,0.54067135,0.94943625,410.5576502913022
5290670393166282496,119.46720203863696,-61.00875298489236,2.4444254109449113,0.01273272,-4.468005523500083,0.016062826,11.551574859924008,0.016090335,22.564337,3.212604,20,,,14.083091,1.157237,0.9698488,409.0940944741048
5290674000938662528,119.62416038701264,-60.81675006599073,2.439539960312945,0.035988636,-5.472712176790307,0.04718398,12.134253787415357,0.040035598,,,,,,15.479475,1.9172115,1.4285488,409.91335098758526
5290691588824895360,118.64687735273817,-61.01695701360835,2.4459466686609406,0.008742883,-4.658596489959795,0.010673226,11.365128544298079,0.011271386,23.332006,2.211551,33,1.513345e-10,5.303636,12.485155,0.87928677,0.98081046,408.83965820377455
