source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
330858411896732544,30.06526911952119,37.534157291795715,2.2322612796349133,1.2676713,9.691607268835456,0.97599995,-5.977719793131447,1.1979645,,,,,,20.309021,2.371994,0.98140997,447.97623339305073
342553981505546240,28.79982407732543,37.80127464902706,2.200473538669404,0.16235971,-1.0508858832946517,0.18287845,-12.073550315713522,0.23795307,,,,,,17.774729,2.2570038,1.1002399,454.44763703211186
342903355620147328,29.825047597774052,38.109694139110786,2.213902892826053,0.3387043,9.597441096509053,0.36251378,-11.353892191060593,0.46019417,,,,,,19.376774,2.7221813,1.0151675,451.69099477687445
342536668493226112,28.940709211260806,37.641232479870915,2.2203471945199835,0.041453205,23.909309836591376,0.04337981,-6.24847747840919,0.0517489,,,,,,15.612176,1.5901537,0.9988816,450.380013751043
342852224034730112,29.69751261507184,37.59099373752785,2.1965295318592157,1.0807769,5.965967395238299,0.77265376,-2.5925501258871053,0.9199721,,,,,,19.930012,1.6740665,1.0500542,455.26362632309645
342946442733184768,29.623163707094037,38.19271722993798,2.23997433908011,0.05970193,8.152498813918616,0.06365234,-11.316289775963039,0.08109659,,,,,,16.326702,2.0187588,1.0326675,446.4336856692162
343124559320926976,28.740643651480347,38.18364881596766,2.2193930495477967,0.017827792,10.125150750477204,0.018565636,-11.69953099925848,0.025458207,7.6187224,0.78019094,13,0.5316494,0.28651178,10.9087925,0.5117607,1.1109073,450.5736377807216
342544154620287488,28.65397721939323,37.57609147003551,2.2381626951277083,0.1972943,27.685273835095142,0.24821845,-18.945005510059406,0.29610842,,,,,,18.695417,2.8673496,1.036889,446.7950440675809
342549102422676992,28.963305008997274,37.715707063284135,2.220632758486745,0.48103043,46.72026693789441,0.5494038,6.5968031287062905,0.5658058,,,,,,19.638165,2.9037018,1.0992393,450.3220967889585
342867518414237184,29.458877668263305,37.68415694090765,2.229017494022702,0.24724697,-14.898027933806262,0.16855274,-3.896327034111006,0.22183412,,,,,,17.631298,2.898838,1.0449693,448.62815239520734
342908681380806528,29.1959544096673,37.6750954101587,2.199747913608831,0.033051644,9.760629148151054,0.0374895,-11.242861948936035,0.043406334,,,,,,15.195016,1.4370937,1.0031664,454.5975444792827
342913178210782080,29.111995873310132,37.79182891043191,2.2310761085606527,0.14796303,9.854153824795766,0.16850637,-12.059716934921784,0.17144619,,,,,,17.828163,2.4563637,1.0233585,448.21420307581343
342918405186719872,29.44042795141997,37.90819058800229,2.2376771385362706,0.073967755,9.570201962969758,0.079371125,-11.696197359286597,0.08988267,,,,,,16.551834,2.0863447,1.061423,446.89199472902015
