source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
5337847310400096384,166.91986533605842,-59.533088940797015,2.46484667589131,0.9731036,-5.653555458396796,0.9873356,0.33714054033720053,1.0278717,,,,,,20.689365,1.5805473,0.9015695,405.7047482023973
5337875828997036032,167.2885833888173,-59.35102368454254,2.4851672256076642,1.8007797,-11.17736716843118,2.2189422,11.047036917013394,2.3442817,,,,,,20.45266,1.8687115,3.205987,402.38740866039046
5337879883445890304,167.00726942392112,-59.2538151742703,2.4584025666139766,0.9152774,-5.990428666622034,0.8340288,0.855327168431925,0.72243285,,,,,,20.544937,2.1980648,1.104196,406.7682053299052
5337891050363639040,167.24664205544062,-58.97865925263385,2.4670220237649825,0.4763321,-12.063792534393915,0.46536404,12.739265878783364,0.45290613,,,,,,18.435669,2.0988007,3.6449018,405.3470096200745
5338523716205931392,165.97180715520818,-59.41858810076889,2.473291975106584,1.309767,-5.040467023064959,1.1907482,2.9947463653378863,1.9547098,,,,,,20.820631,1.4899349,0.94684255,404.31942935362736
5338614769497286144,166.18428716397798,-59.33440106364064,2.4923293320939095,0.8241552,-4.675312860223845,1.1082593,2.2536220865895564,0.96411943,,,,,,20.613266,1.3237362,1.0471528,401.23108416007705
5338614872574827008,166.1762147332772,-59.32231156976495,2.4738773381146695,0.69445956,-0.760273315367171,0.7625838,7.335206452950768,0.7246789,,,,,,20.204546,1.1743145,1.182774,404.22376024596895
5338620954249917952,165.98251741706378,-59.17279647995986,2.445968323614498,2.4137754,-6.629958766099911,1.9382342,12.094286167814177,2.7525902,,,,,,20.949108,1.5895176,0.9367817,408.8360386132323
5338623496913288832,166.30035113283063,-59.157798180513836,2.4580158269645636,1.0980343,-8.288210277837058,1.3248907,2.164956954685013,1.1900432,,,,,,20.635511,1.336546,1.2395695,406.83220548458115
5338633839157585920,166.88979354332756,-59.11663774909254,2.485104562686294,0.88650596,-6.710485904768201,0.718429,2.1625287140741976,0.76926863,,,,,,20.221731,,1.1590033,402.3975550224099
5338638615162583680,166.69173602469485,-58.98604743808945,2.4479537981871053,2.5551636,-13.38497026901546,2.6411772,3.7816636420181027,1.8400587,,,,,,20.851051,,1.2534112,408.50444184877
5338640127028087552,167.02764909344634,-58.991009697226524,2.451359122426461,1.0038351,-6.175893913324424,1.2138897,1.0309394278827848,0.78854245,,,,,,20.472912,,1.0410413,407.936964784726
5337853838752639616,166.98637830940478,-59.44375702292233,2.4845624158240986,0.80252945,-5.154322454385756,0.8853964,0.0632982580031751,0.9236271,,,,,,20.546679,,1.1449063,402.4853606538648
5337853460798456576,166.92476021021537,-59.46281831519292,2.4583682636896445,1.0884106,-4.51408405050476,1.0426366,2.1111164232460076,1.393407,,,,,,20.751822,1.9243374,0.97997224,406.77388118375274
5338641948062226688,167.08361268818896,-58.94461203088381,2.4813168945633675,0.63189,-7.746614213915286,0.8370049,3.8359961088183123,0.7002177,,,,,,19.96507,2.0460892,1.1945094,403.01180481663874
