source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
6632371069237567872,287.56559786197727,-60.101523881297666,0.2505763266494716,0.24184337,-3.679188548210301,0.2057699,-4.16767393973978,0.20502126,,,,,,19.16229,0.9673748,1.0079017,3990.799982469568
6632323893309893632,287.6193660046988,-60.1266067203172,0.249958761774385,0.09717733,-3.3651087835735423,0.08283355,-3.8166078598186255,0.0872991,,,,,,17.751366,0.7552929,0.9745229,4000.6599204656363
6632323648496504320,287.67616883688163,-60.132993233769255,0.24956782717439807,0.07959575,-3.2054713578228298,0.067230396,-3.8949426668273235,0.069373004,,,,,,17.151136,-0.29874992,1.006954,4006.9267394037925
6632319838863051264,287.7544538507277,-60.20029984337464,0.24961441606606427,0.51180923,-2.920757166756553,0.47600257,-4.221217232303403,0.5399174,,,,,,20.091255,1.2343712,0.96478647,4006.1788728393585
6632320899719537280,287.5930506113283,-60.233995590632844,0.2500939257440137,0.14961566,-3.0223564407157837,0.1276007,-4.317106820876812,0.13953339,,,,,,18.466993,0.796011,1.0658451,3998.49775249464
6632324236912934912,287.68151121409977,-60.12200747135174,0.2501425576679033,0.0609903,-3.0550690976243757,0.0517238,-4.160109651674652,0.0561882,,,,,,16.832853,0.7535744,0.9679617,3997.720377224374
6632324305630348544,287.6930752457719,-60.10229100369227,0.2511164002024502,0.8254917,-2.1407452942588745,0.79181635,-5.754123465961848,1.0215147,,,,,,20.570698,1.4965553,1.0511245,3982.217008502031
6632324443065424512,287.7414827202138,-60.07584355987126,0.24977028175304733,0.076425746,-3.034059277985321,0.066033356,-4.013566057342989,0.083470024,,,,,,17.011684,0.7686119,1.0975728,4003.678872367687
6632324443068917888,287.7367574304833,-60.08484823801596,0.24921185258825515,0.58190197,-2.61587280346568,0.5296482,-4.166960219029715,0.6072106,,,,,,20.21963,1.2146606,1.0287615,4012.6502396023197
6632370863080959744,287.6356544453103,-60.105305648283135,0.2512568216631894,0.68559736,-3.1900411811039366,0.6634892,-4.632070467985072,0.674402,,,,,,20.387733,1.3110313,0.99142635,3979.9914421448157
6632324473130298496,287.76503439555955,-60.07177745904143,0.24996684925236715,0.039447095,-3.0185761983265276,0.033616424,-4.077265655071626,0.034076054,,,,,,15.97834,0.9633074,1.0482994,4000.530482305666
6632370996215376000,287.56355500784264,-60.10321264916509,0.24892118166553778,0.056952648,-3.1585042450371743,0.048755027,-4.471564976702725,0.050469916,,,,,,16.719011,0.7747326,1.0160441,4017.3359025092814
6632323820294527872,287.6439269883112,-60.13858992306128,0.2512083609624498,0.078552835,-3.2700416118321605,0.06507947,-3.973050680642243,0.068834305,,,,,,17.182264,0.71595955,1.0338916,3980.7592238121338
6632370515179053440,287.43405730687647,-60.0962159870827,0.2490036026979292,0.111208655,-3.1238143652125463,0.100214764,-4.38633148441418,0.1018942,,,,,,17.995117,0.7725048,1.0134488,4016.0061507749274
6632371481551259648,287.76242606637516,-60.04230304260844,0.24933010902125174,1.5268638,-4.109603847250267,1.0836083,-3.4097775056234054,1.163936,,,,,,20.365211,,1.035962,4010.747053075586
