source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
5890174813251070848,231.971970685177,-50.67388161736533,0.13007545106807716,0.3137469,-4.676306321772133,0.26259533,-3.285542494688789,0.25929034,,,,,,18.95714,1.599535,1.1260529,7687.845721762158
5890198143567229312,232.03999437542072,-50.662492887057944,0.12976418602408768,0.8303542,-12.242915109781961,0.6656408,-6.9191094396148625,0.7970017,,,,,,18.958506,1.4108849,2.3481503,7706.286538986755
5890199002554662272,232.06755816899994,-50.57786793745217,0.12967555238482967,0.09207103,-6.142462085748633,0.07497614,-3.8057726147729776,0.079932064,,,,,,17.164223,1.7478867,1.0517255,7711.553809559764
5890160622671711488,231.9593437352859,-50.80442032504979,0.1301958272043722,0.24932879,-5.154537392415882,0.23383814,-3.9933842417193306,0.22404389,,,,,,19.023071,1.8254776,0.94050425,7680.737712355948
5890176011534910080,231.91621437568506,-50.60684836682844,0.1296988019375188,0.9405433,0.47736561126740185,1.0490005,-3.495763150335721,0.7287438,,,,,,20.204956,,1.031652,7710.171451558518
5890174332260289280,231.919907356838,-50.714819788952255,0.12947894073430444,0.052273776,-5.018373004527726,0.043617655,-3.190265419271374,0.045144483,,,,,,16.25512,1.715169,1.022156,7723.263677697494
5890174778893218816,231.9599347973078,-50.689600747841475,0.1302709820609812,0.7637373,-5.362147121539131,0.9816435,-3.0647819615324057,0.67529696,,,,,,19.404688,,0.97177404,7676.30660473481
5890160347793638528,231.98237931222022,-50.82469952758522,0.1299135913826874,0.21069108,-3.8732005257314848,0.17961104,-2.789826958454157,0.15367119,,,,,,18.562422,1.877058,1.0161047,7697.42402897856
5890174568433899520,231.96860021254412,-50.701593067535775,0.13027506865982735,0.05056147,-5.132653007027166,0.042505946,-3.0628157801670746,0.044561934,,,,,,16.197521,1.650382,1.0748283,7676.065806660119
5890162856055437184,232.05328212658912,-50.70417765892288,0.12983312875270078,0.61834633,-4.328282729690585,0.59102815,-2.2054213571407812,0.49575913,,,,,,19.990805,1.6229496,0.99174964,7702.194421461926
5890162856056552832,232.0661830300823,-50.69653839437047,0.1299287696710083,0.8747876,-6.214077794864711,0.90229666,-2.1498803384324736,0.6544165,,,,,,20.0372,1.4217091,1.1195074,7696.524815343767
5890172266325490560,231.85265951821438,-50.781788328375825,0.12992576784821952,0.11438728,-4.9413359788545845,0.11236836,-3.4350100339400544,0.09721639,,,,,,17.733099,1.752142,0.9772604,7696.702636910402
5890174057335817344,231.93883986397213,-50.72736224281406,0.13019309541892807,0.16760164,-4.808411119648783,0.14174464,-2.5917018188625294,0.12576509,,,,,,18.14006,1.4182148,1.0003688,7680.898873955303
5890175942834319488,231.89459500990787,-50.62514930651936,0.12993402255446249,0.29070005,-6.480064935277948,0.24940021,0.2991460117999296,0.21650143,,,,,,19.024776,1.6206608,1.0384173,7696.213665522785
5890178455429589248,231.81370882482804,-50.6296896796462,0.12964304735351154,0.06923682,-0.2623172594117067,0.057576083,-2.1388482299030125,0.05865103,,,,,,16.727121,1.4626503,0.97074914,7713.487305441018
5890180207731694464,231.81988404600915,-50.52509982211229,0.12972635469388044,0.42151174,-4.935608287263779,0.38594383,-4.149592535513416,0.30833343,,,,,,19.347254,1.6151161,1.0878254,7708.533877790161
5890179692335533696,231.78154147613301,-50.561458335165476,0.12973988524283617,0.43206903,-6.559478599971397,0.47904158,-5.8532248253643315,0.34095904,,,,,,19.52875,1.880537,0.9928688,7707.7299561987775
5890184365263257984,232.29645804490139,-50.644434996023506,0.12973652355967952,0.23805194,-4.163477074913013,0.22159345,-3.1245619747199482,0.20949395,,,,,,18.85294,1.8841286,0.9171495,7707.929675948149
5890187423280134016,232.22669508397206,-50.64279876619143,0.12956972083600052,0.43530542,-4.938082275971987,0.4663813,-4.526850725428583,0.36951542,,,,,,19.70874,1.3960915,0.99510765,7717.852547245385
5890175844089235200,231.94801256885685,-50.624003868003754,0.13011111859217123,0.36531308,-4.599537683128643,0.3559405,-0.6722379786452938,0.26975685,,,,,,19.174097,1.4868755,0.9563836,7685.738242974186
5890198448446322176,232.02173770103724,-50.62794289469272,0.12964565415337273,0.17194088,-6.240073901316121,0.13617855,-5.01898031595354,0.1361307,,,,,,18.055403,1.4329472,1.0974299,7713.332209477575
5890199964592050816,232.05956275781998,-50.5333925863269,0.12998618112384827,0.33932522,-5.399350995238359,0.27055922,-6.171676670013849,0.26678145,,,,,,19.004057,1.6209831,0.992788,7693.125464215459
5890178421069649792,231.8123079448735,-50.644675175925094,0.12980157216668106,0.057544492,-10.08676027073653,0.047889017,-6.893724973102329,0.050056957,,,,,,16.063751,1.5709772,1.1494457,7704.066933148375
5890200406951500928,232.1101155210235,-50.557764505129605,0.12957924330708784,0.12734099,-1.24893884585318,0.109084696,-4.788841919638952,0.10697334,,,,,,17.721819,1.5929852,1.0089111,7717.285380576853
5890199174317907968,232.0537458002079,-50.5592068827905,0.12956118844054665,0.47322455,-8.051904230814213,0.46136707,-2.1407330033501712,0.3645104,,,,,,19.49211,,1.1085228,7718.360814966454
5890203160048126848,231.94760886103242,-50.503759025019434,0.12972922587124275,0.72946155,-4.707751171432326,0.627424,-0.5452516825428549,0.570428,,,,,,20.050814,1.5772915,1.0660623,7708.363271916134
5890172339351675136,231.9208708329384,-50.794683729055265,0.1300156126524116,0.5037931,-4.005800094295814,0.498464,-3.8704076347698506,0.43490672,,,,,,19.935474,1.5305862,1.0312009,7691.383977656867
5890175083835187584,231.88936824946015,-50.70381016816266,0.12990303849440818,0.07618284,-5.229300636242305,0.06455817,-3.0896477528818584,0.0649732,,,,,,16.799538,1.7158318,1.0813183,7698.049341956278
5890203224461139328,231.98118025004717,-50.49641294245442,0.1297528989484119,0.4772836,-7.983063987942408,0.40458235,-6.201401044340324,0.357663,,,,,,19.597189,1.6016331,1.0199484,7706.956901190988
