source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
4076714585838034432,279.11216558635215,-24.414402875283283,0.3124184839279181,0.6700729,-3.218508498174565,0.74079657,-7.298027210387343,0.6559497,,,,,,20.020494,1.9425545,1.067048,3200.8349423740315
4076718709003527296,279.39960965632633,-24.356167229992526,0.3124096145851511,0.4004396,-0.5886534227595972,0.46502155,-0.3358108165388902,0.45450637,,,,,,19.422562,,1.0567802,3200.9258144244395
4076720525725569152,279.4239271352354,-24.241555434940885,0.3139576946334062,0.21430872,-4.411980508551492,0.21320184,-6.048315421345611,0.19106372,,,,,,18.453848,1.2557907,1.1349596,3185.14251153377
4076719945984585600,279.3685534070332,-24.289965743400398,0.3128861214340438,0.2013281,1.5977160162547321,0.23373196,-0.05060555367735188,0.21372369,,,,,,18.466166,1.3235245,1.0007764,3196.0509958598445
4076728157936128512,279.1279814179758,-24.30513959387838,0.313709997509534,0.19825628,-2.8942720912758824,0.24457549,-3.3488013670543055,0.22958395,,,,,,18.73213,,1.0162964,3187.657415889683
4076728943878306432,279.00904736763846,-24.28367402057815,0.31344077435411816,0.20840585,-7.863923119727972,0.26372647,-2.130018311595224,0.2431914,,,,,,18.805397,1.3608093,1.0051854,3190.395385095058
4076729016932283008,278.9955869814204,-24.273233788594137,0.3106570116601855,0.18924782,-2.2859435041906493,0.23883033,-5.87931765299321,0.22539866,,,,,,18.679638,1.2602234,0.98142725,3218.9841608785496
4076728295375804800,279.08298698641977,-24.30402025901308,0.31437388999334553,0.45387197,-2.332386862438817,0.52170736,-3.967565180552274,0.44450817,,,,,,19.80904,1.3770485,1.0319453,3180.9257442504763
4076729497968028416,279.0535108194799,-24.25124922124761,0.311511489629375,0.7056699,-1.9844761055666993,1.2511607,-4.6739157080734035,1.1141678,,,,,,20.067501,1.6806698,1.1197414,3210.1544671426514
4076730082092866432,278.8797379694117,-24.31473416428868,0.3133106335822931,0.25882888,0.6039136548451985,0.34674153,2.053426333304778,0.26613095,,,,,,19.01087,1.290144,1.0138549,3191.720589136479
4076730906742333568,278.86697409360386,-24.304093030830245,0.3111551807555627,0.27161825,2.3323841076282537,0.40983292,-1.1598727706396357,0.3379868,,,,,,18.92458,1.4675922,1.0828035,3213.8304673949174
4076733689859019136,278.9752607651083,-24.175070341742103,0.311949864359992,0.6795661,-5.013389892992121,1.1808134,-8.261185661519779,0.99326193,,,,,,20.06792,,1.0684226,3205.643323652784
4076735270429423232,279.1162528724532,-24.223835857648524,0.31185617498251933,0.13042425,1.493052824721885,0.16460265,-1.0342422287542075,0.14223093,,,,,,18.166622,1.1366081,1.0055246,3206.606378905448
4076735751440216704,279.12447140320023,-24.19454689254563,0.31102640756877314,0.094336316,9.381626031216934,0.11477268,-5.805169932190965,0.10215847,,,,,,17.530355,1.1528873,0.98209393,3215.161078497437
4076736610432941952,279.20172408241507,-24.16444373487243,0.312329189456434,0.2378768,1.8332517678339393,0.27365798,-4.59821494759248,0.24642591,,,,,,18.94806,1.3843746,0.9030327,3201.750056536062
4076736713512059520,279.2206119690447,-24.152514727728793,0.3118009884156549,0.4560217,-1.708948088030771,0.4749194,-6.36934506254006,0.39949575,,,,,,19.787132,1.2445068,1.010615,3207.173925526248
4076736988389190912,279.2853676691493,-24.138345865877653,0.313872743918209,0.33488816,-0.9736571114228441,0.3566321,-5.483909027639702,0.29457247,,,,,,19.426798,1.4950409,1.0107882,3186.0045810813904
4076737194574702848,279.2679506507834,-24.124650122211207,0.310475698397222,0.18261936,-2.477195373858137,0.23633602,-3.471738482027491,0.22326179,,,,,,18.548672,1.308567,1.0489701,3220.8640005073826
4076739389238969728,279.0893078400124,-24.1246232570129,0.3131154569488249,0.20090905,-0.23294590075239974,0.25739077,-1.894043572470707,0.24285093,,,,,,18.761316,1.094162,0.9613999,3193.710108547718
4076739359214797568,279.0786512439901,-24.128116968395812,0.3108883290517013,0.34892938,-0.5051718697213977,0.4138677,-8.93775297118961,0.32362923,,,,,,19.425774,1.3470459,1.0308532,3216.5890660813398
4076740183872368640,279.0510561617614,-24.093857393291277,0.31268132119030456,0.27644688,-2.6249751296205495,0.34176612,-3.8588542499789305,0.32044643,,,,,,18.954994,1.2711334,1.1792883,3198.1443477123426
4076742520322439680,279.16459164321225,-23.99194429344235,0.3141915772819162,0.27950206,9.535036714517894,0.3397223,-5.395589224010999,0.37647647,,,,,,18.484238,,1.1086869,3182.77150727922
4076742554671758720,279.12154782284426,-24.025987324976732,0.31526567339118755,0.20915344,9.67422807099763,0.25886905,-5.968315973837968,0.24959491,,,,,,18.72499,1.1966267,0.9213528,3171.927946494769
4076815740882421760,279.5482291279679,-24.17023755374894,0.31245449010104376,0.46524385,-1.6029931205619272,0.44324595,-7.015860982958664,0.37290964,,,,,,19.590996,1.4673233,1.0366602,3200.46608924267
4076816977833923840,279.5253151694744,-24.106794816404538,0.3135905228734937,0.5414215,-2.0221223393523653,0.52389854,-4.425720477157885,0.44049793,,,,,,19.860964,1.0087204,0.9710893,3188.8718792800137
4076814469615204096,279.47601805888416,-24.216591477026512,0.31345792711148385,0.5354286,-3.6442702536991214,0.4661614,-3.8650708585244047,0.38907462,,,,,,19.752712,0.8925457,0.9680804,3190.220803203174
4076818455303330176,279.43283276982476,-24.13573309510475,0.31181526620206385,0.3641788,-5.510211212414421,0.34327698,-6.037266580461239,0.29466707,,,,,,19.278666,1.0126324,1.0184613,3207.0270714454878
4076819069453424128,279.3417476639712,-24.119168822849595,0.3139206807990339,0.30452764,1.73511141009527,0.36025232,-5.715191184263681,0.2850875,,,,,,19.160755,1.166441,0.9688519,3185.5180660753635
4076819417376410496,279.4366872124287,-24.095467167004532,0.31440205864994897,0.41984552,-1.8798443353315515,0.42934218,-7.534179910192724,0.36116904,,,,,,19.604696,1.5312634,1.0081911,3180.6407511898215
4076820718738472704,279.51481059886265,-24.041640017499077,0.3122705169177364,0.23077579,-0.46089828496580987,0.25116238,0.737320388407267,0.228552,,,,,,18.661863,1.6770477,0.9523127,3202.3516336748403
4076707335925778176,278.813829410896,-24.322804059547906,0.3119122590319949,0.1945994,-2.1066823704544304,0.22702421,-3.4297503654501424,0.2045579,,,,,,18.556822,1.3885536,1.0936277,3206.029808201362
4076707301566029824,278.80089902952733,-24.3378599060821,0.31324206657793474,0.33568576,-3.712775580465186,0.39198112,-4.134578860311077,0.3259079,,,,,,19.347286,1.2914772,0.93809265,3192.419239614484
4076706408212616064,278.84014834261905,-24.366729506354094,0.31265989177099657,0.16621673,-2.6882977152201284,0.21128124,0.7881154930538188,0.1888888,,,,,,18.158066,1.2788906,1.0798516,3198.363545562909
4076707606480235392,278.7861735066733,-24.30572360221195,0.31160954017326453,0.23479842,1.9033343735847816,0.29527473,-4.541451498955569,0.2634231,,,,,,18.714659,1.266428,1.0360837,3209.1443652333915
4076823712355741312,279.65034758744093,-24.028537893601097,0.31293860874222934,0.74708307,-0.6911948035471309,1.2580285,-5.19275010465124,1.1526881,,,,,,20.189768,,0.9718349,3195.5149414743837
4076711832738427648,279.1950624437066,-24.41586842702681,0.31240461051206553,0.18500422,-2.151486725703641,0.21336043,-3.195619132403473,0.19346221,,,,,,18.46547,1.4051228,1.0249966,3200.977086608581
4076826667293617024,279.56069412777254,-24.017047773019797,0.31085836063674854,0.8845727,-8.326521948529427,1.5619006,-9.182880053172278,1.5030643,,,,,,20.440622,0.29107285,0.987698,3216.899162537061
4076826766038150144,279.5608483022898,-23.992509059224115,0.31347007055463794,0.19600281,3.066658899767233,0.23813975,-6.067875020355313,0.21640146,,,,,,18.556738,1.6545868,0.998956,3190.0972179916603
4076714551478070784,279.1261177862589,-24.415151573385547,0.3119773685638267,0.45099497,-0.556424071677499,0.47088394,-0.6533361008744525,0.38829404,,,,,,19.596676,,1.0782384,3205.360711270351
4076714585837945856,279.10666221915,-24.424684156442243,0.312648965149634,0.5797737,-2.8175727393859447,0.76795655,-8.777810807118314,0.6458065,,,,,,19.997229,1.2913284,0.9785658,3198.475323663392
4076714826355271296,279.19098963955605,-24.402598014005928,0.311610833839039,0.7142668,-3.2671736110998304,1.1850619,-3.9415652067328555,1.0947701,,,,,,20.13564,1.5671406,0.98861897,3209.1310423325813
4076715857149625728,279.100312768168,-24.341325005255545,0.31215569341341587,0.7949077,-0.3860532944641195,1.0372063,-1.3647048893293168,0.87371963,,,,,,20.119755,2.0518608,1.0831252,3203.5295882801984
4076715303043608320,279.1854844443172,-24.34353908671714,0.31191122658199577,0.107647605,2.8933397103831595,0.12914449,1.7291363110259361,0.10880411,,,,,,17.459856,1.5474682,1.1059315,3206.040420405061
4076715444832135936,279.0968256245589,-24.38568115390691,0.31145007123651786,0.2815279,-0.6767807972030669,0.29867712,-3.056432206895162,0.2478458,,,,,,19.190247,1.5613708,0.94845283,3210.787514126434
4076828144756941312,279.58111495775756,-23.946328052796293,0.31390690012805045,0.50496423,-2.896887646594857,0.6105066,-7.034889672297547,0.49404317,,,,,,19.854698,,0.9180304,3185.657911922532
4076828282195991552,279.59977449218167,-23.915713094004115,0.3130594628363037,0.49829787,1.001648707693195,0.6292905,-1.7368795658363156,0.5405503,,,,,,19.682468,,0.9537222,3194.2813385675936
4076828385275506048,279.54437619763655,-23.925949557732114,0.312807890422344,0.3596582,1.6697414364500625,0.40905985,-4.3541359465743374,0.32732752,,,,,,19.441118,1.2920322,0.9819736,3196.850305309848
4076717472053490560,279.3539489960051,-24.360919597707603,0.31224493343099197,0.3919393,1.0813352330013999,0.38868257,-1.8869796264677978,0.334809,,,,,,19.441362,,1.0799156,3202.614015259934
4076715818467923072,279.09099692198373,-24.35939312969904,0.3138159317559247,0.20289649,-1.4700138443171409,0.24692823,-2.2627337761753292,0.23589137,,,,,,18.653545,1.3142376,1.0055914,3186.5813644469963
4076715960254360448,279.1285197856033,-24.367003317474808,0.31391640045608765,0.0683097,-0.1266853777868039,0.07822871,0.4542400337595303,0.062713504,,,,,,16.884573,1.4330883,0.97408414,3185.561501556162
4076716269466503552,279.12176064239793,-24.320246207811447,0.3115200305545407,0.5912195,-5.302085537894897,0.8606012,-6.153081739342829,0.7176783,,,,,,19.964798,1.5898552,1.0722388,3210.066454538694
4076716097667071744,279.149652266669,-24.342570685595852,0.3134281162364428,0.24873424,-1.0749352883484073,0.32727405,-2.6544999599992862,0.2966387,,,,,,18.891312,1.5998669,1.0810862,3190.5242325025606
4076717983103167488,279.28982147139897,-24.356919013410113,0.3115827256865966,0.13901488,-4.899903905360749,0.16211537,-6.674759168367457,0.14681521,,,,,,18.102554,1.4949284,0.94020194,3209.4205408737685
4076717742585396224,279.28976935662394,-24.381290328946296,0.3129199677482051,0.081295185,-0.11838966257440758,0.08163971,-4.415853291405709,0.06792321,,,,,,17.032259,1.6882591,1.0108579,3195.705301889403
4076719052601352576,279.4048046544261,-24.320512331282508,0.3133112659550654,0.531054,-3.2304561898671427,0.5921024,-1.809390909667446,0.5250965,,,,,,19.860554,1.2136955,0.9839178,3191.714147117258
4076719568008947840,279.42863648301284,-24.28330016665685,0.31298071330602606,0.93668205,-8.474478897682822,1.2347814,-6.4451386395313035,1.0733498,,,,,,20.394018,1.1257553,0.94247985,3195.0850563185363
4076720250875315968,279.3603001265036,-24.27040599696382,0.3140720004697807,0.31390774,-3.6452733318555026,0.3351318,-4.156458605990016,0.30807325,,,,,,18.943993,1.1451378,1.1412643,3183.983285693173
4076719426212584576,279.4620017231166,-24.28478812918655,0.3133259597796403,0.08523243,-1.4567725021631823,0.081714116,-1.314339876861102,0.06861311,,,,,,16.959648,1.3049545,1.0129112,3191.5644675701055
4076719529313937920,279.4189845339352,-24.29528679846046,0.3136090197077067,0.30859318,-1.602358568237334,0.27874625,-3.6057494736407167,0.23474008,,,,,,18.912561,,1.0793872,3188.6837978449435
4076719499277903488,279.4373693952512,-24.293007861879722,0.311597382493421,0.9284338,-3.745762987541545,1.2964829,-3.9442510646113176,1.1889807,,,,,,20.214409,1.4131641,1.1748865,3209.2695772921447
4076714615846331008,279.1236334063848,-24.407347627119023,0.3119314232390428,0.5134679,-5.374420857800415,0.54517204,-8.927760546572543,0.4524809,,,,,,19.94329,,1.0241174,3205.8328385648683
4076831649444785408,279.3425416669927,-24.052152167899877,0.3134787729409795,0.33744833,-3.5839601884581183,0.3651455,-5.567024459611984,0.30182222,,,,,,19.243834,,1.0897985,3190.0086586988014
4076831718205269248,279.3446486889201,-24.045049530407674,0.3121305978636175,0.10822432,-1.4666920235510934,0.11523305,-3.2865772733142977,0.09377957,,,,,,17.578457,1.426508,1.0920869,3203.787154622183
4076720530070817280,279.42921828885994,-24.246809869481105,0.3130748576459609,0.15390426,0.0783272734745799,0.13578781,-3.3248206348139275,0.111725636,,,,,,17.92838,1.3735409,1.0489862,3194.124266378634
4076720976763401216,279.2522535495712,-24.35395433457633,0.3136323207277765,0.7437018,-5.951242576626985,1.3011831,-11.139958499097274,1.159481,,,,,,20.212112,1.1327286,0.9839349,3188.4468975631185
