source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,rv_nb_transits,rv_chisq_pvalue,rv_renormalised_gof,phot_g_mean_mag,bp_rp,ruwe,distance_pc
4330475753441592960,248.0505420470652,-13.036002398168755,0.15631399712858152,0.05418443,-1.903020124648446,0.06375175,-5.957815940564741,0.044637695,,,,,,16.385601,1.5735989,1.0128537,6397.379750819213
4330461970886548096,248.14736640049372,-13.123255413480303,0.15636328756972057,0.43856153,-1.3477779493347726,0.5821085,-12.357588605172944,0.386982,,,,,,19.735252,,0.9443529,6395.363103082056
4330463590090050560,248.11960475262552,-13.057730873062187,0.15635156314089282,0.25608242,-2.7164623792442315,0.29466608,-6.056241403147676,0.2282392,,,,,,18.735987,,1.1400574,6395.842676026665
4330475852222113920,248.04336148900396,-13.012374200919853,0.1565392235242612,0.2740844,-2.4994015684067987,0.32820073,-6.036366336550147,0.22666113,,,,,,19.115292,1.264679,1.0004276,6388.175292341444
4330474958874110720,248.03952525884944,-13.078054270656096,0.15610444343079405,0.1198063,1.4601237247953263,0.15279874,-3.954491730969553,0.09949067,,,,,,17.854172,1.2660618,0.9494497,6405.9675562235425
4330463555730063360,248.14303274137748,-13.05596043475825,0.15597386871758273,0.2699994,-1.2877686472875944,0.3346445,-5.83542996762006,0.23612465,,,,,,19.07468,,0.9816409,6411.3303607969765
4330462765455858560,248.14973711697607,-13.071664086681091,0.15615900464804655,0.5001908,-1.485448726595163,0.7376539,-5.847057492371749,0.4541855,,,,,,19.640276,1.3996124,1.0710346,6403.729341473549
4330451529825570688,248.0021894981103,-13.082756597483352,0.15607206866697018,0.2922281,-2.209469599404864,0.35550672,-5.395562852363658,0.25294507,,,,,,19.241737,1.210741,1.0263295,6407.29637622617
4330462250059735552,248.11981662187765,-13.10161387389023,0.15636978583715816,0.13615052,-1.9835521128985776,0.1676169,-5.940004337475832,0.11978198,,,,,,18.149605,1.2850075,0.98547465,6395.097330640265
4330464105490528640,248.237785896195,-13.060039998686946,0.15661516762657088,0.496064,0.45808807887005154,0.6456848,2.314664140789335,0.4184451,,,,,,19.928898,1.4770031,0.9226466,6385.077608730554
4330462589361885056,248.14186576822146,-13.092309851431606,0.15586764874386072,0.18832316,-1.7646917038300136,0.22832294,-5.692416569843474,0.16117355,,,,,,18.661707,1.2234573,0.9682597,6415.699524943195
4330477299630129536,248.15387079218638,-12.981028105307011,0.15662623969856748,0.025799952,-2.063763985623452,0.031613495,-6.018839380087351,0.022170544,-25.907972,4.323129,6,,,14.090923,1.7060614,1.104287,6384.626240944902
